id	context	predictions	aggregatedPredictions	category
345	Texas and four other Republican-led states filed another lawsuit Tuesday seeking to roll back the Obama administration's efforts to strengthen transgender rights, saying new federal nondiscrimination health rules could force doctors to act contrary to their medical judgment or religious beliefs.	[[0.232,0.634,0.115,0.01,0.008]]	[0.232,0.634,0.115,0.01,0.008]	negative
346	During the 10-day Hindu festival Mayana Kollai, the troubles of transgender women are distant as they transform into the deities they worship and are revered by villagers.	[[0.118,0.7,0.168,0.008,0.005]]	[0.118,0.7,0.168,0.008,0.005]	negative
347	Kristin Beck, a transgender former Navy SEAL, is planning a primary challenge to the second-ranking Democrat in the House, U.S. Rep. Steny Hoyer.	[[0.342,0.532,0.097,0.012,0.017]]	[0.342,0.532,0.097,0.012,0.017]	negative
348	Until recently, ads with lesbian, gay, bisexual and transgender themes were usually limited to media those consumers watched and read.	[[0.14,0.655,0.192,0.008,0.005]]	[0.14,0.655,0.192,0.008,0.005]	negative
349	The North Carolina Attorney General's office said it would not defend a new state law being challenged in federal court by opponents who say it discriminates against lesbian, gay, bisexual and transgender people.	[[0.133,0.621,0.197,0.036,0.013]]	[0.133,0.621,0.197,0.036,0.013]	negative
350	Esquire magazine, long the man’s bible, looks to chart a new course in an era of transgender bathrooms and pink hats.	[[0.379,0.509,0.071,0.015,0.027]]	[0.379,0.509,0.071,0.015,0.027]	negative
351	Utah lawmakers, LGBT activists and officials with the Utah-based Mormon church released a landmark bill this week that blends discrimination protections for gay and transgender people and protections for the religious.	[[0.268,0.576,0.102,0.027,0.027]]	[0.268,0.576,0.102,0.027,0.027]	negative
352	Transgender New Yorkers on Monday called for the passage of city legislation that would eliminate a requirement that they have gender-reassignment surgery to change their designated gender on their birth certificates.	[[0.157,0.623,0.184,0.023,0.012]]	[0.157,0.623,0.184,0.023,0.012]	negative
353	Law enforcement agencies in the United States regularly discriminate against and harass lesbian, gay, bisexual and transgender (LGBT) people, according to researchers at the University of California, Los Angeles.	[[0.221,0.625,0.125,0.016,0.012]]	[0.221,0.625,0.125,0.016,0.012]	negative
354	Transgender women inmates now housed in a special wing of a men's jail in San Francisco will soon be moved into the city detention facility for women under a new policy announced on Thursday to house all inmates based on their gender identity.	[[0.115,0.527,0.222,0.102,0.034]]	[0.115,0.527,0.222,0.102,0.034]	negative
355	The University of Vermont has canceled its women's basketball team's upcoming game in North Carolina over a state law that governs transgender bathroom access.	[[0.139,0.614,0.175,0.051,0.021]]	[0.139,0.614,0.175,0.051,0.021]	negative
356	Amid the cornfields and marinas dotting this conservative tidewater Virginia enclave between the York River and Mobjack Bay, people are divided over what one local pastor calls "the civil rights issue of this generation" &#8212; how to deal with a transgender student's demand to use the boys' restrooms at the local high school.	[[0.184,0.623,0.164,0.016,0.013]]	[0.184,0.623,0.164,0.016,0.013]	negative
357	Hundreds gathered in front of the North Carolina governor's mansion on Thursday to protest passage of a state law that blocks cities from allowing transgender people to use public bathrooms that match their gender identities.	[[0.15,0.588,0.199,0.042,0.021]]	[0.15,0.588,0.199,0.042,0.021]	negative
358	The Justice Department is now interpreting federal law to explicitly prohibit workplace discrimination against transgender people, according to a memo released Thursday by Attorney General Eric Holder.	[[0.209,0.616,0.148,0.017,0.009]]	[0.209,0.616,0.148,0.017,0.009]	negative
359	Massachusetts Governor Charlie Baker on Thursday chalked up an incident in which he was booed off a stage for his tepid stance on a transgender rights bill as "part of my job."	[[0.148,0.619,0.195,0.024,0.014]]	[0.148,0.619,0.195,0.024,0.014]	negative
360	So said Desire, a 20-year-old transgender woman, as she stood in a doorwell on Christopher just before midnight on a recent Thursday.	[[0.303,0.613,0.065,0.01,0.01]]	[0.303,0.613,0.065,0.01,0.01]	negative
361	The first transgender politician elected in the Philippines said Wednesday she hopes her win in a congressional race shows that people like her can contribute to nation-building in a country where LGBT people are still sometimes publicly ridiculed.	[[0.154,0.636,0.151,0.039,0.019]]	[0.154,0.636,0.151,0.039,0.019]	negative
362	The TLC channel will air a documentary series about transgender teen activist Jazz Jennings and her family.	[[0.021,0.129,0.449,0.365,0.036]]	[0.021,0.129,0.449,0.365,0.036]	neutral
363	The NBA has decided to hold the 2017 All-Star Game in New Orleans after taking the midseason event out of North Carolina because of a state law that limits anti-discrimination protections for lesbian, gay and transgender people.	[[0.101,0.63,0.212,0.045,0.012]]	[0.101,0.63,0.212,0.045,0.012]	negative
364	The state’s General Assembly is expected to rescind the contentious state law cutting legal protections for lesbian, gay, bisexual and transgender people.	[[0.107,0.673,0.195,0.018,0.006]]	[0.107,0.673,0.195,0.018,0.006]	negative
365	Laverne Cox, the first transgender actress to win an Emmy Award, fronted Time magazine, an image of grace and growing acceptance.	[[0.073,0.11,0.077,0.383,0.357]]	[0.073,0.11,0.077,0.383,0.357]	positive
366	Target Corp said on Tuesday that transgender employees and customers could use the bathroom that corresponds with their gender identity, becoming the first big retailer to weigh in on an issue at the center of a heated national debate.	[[0.207,0.606,0.137,0.029,0.02]]	[0.207,0.606,0.137,0.029,0.02]	negative
367	The cities of the future must be open spaces that welcome diversity, the Canadian government said, vowing to push for formal recognition of lesbian, gay, bisexual and transgender communities (LGBT) in U.N. urban policies.	[[0.105,0.396,0.192,0.235,0.071]]	[0.105,0.396,0.192,0.235,0.071]	negative
368	Answers to common questions about a ruling by a federal judge who blocked an Obama administration directive on bathroom rights for transgender students in U.S. public schools:	[[0.06,0.508,0.404,0.023,0.006]]	[0.06,0.508,0.404,0.023,0.006]	negative
369	A U.S. judge blocked an Obama administration policy that public schools should allow transgender students to use the bathrooms of their choice, granting a nationwide injunction sought by 13 dissenting states just in time for the new school year.	[[0.236,0.617,0.105,0.024,0.018]]	[0.236,0.617,0.105,0.024,0.018]	negative
370	Philippine prosecutors on Monday filed murder charges against a U.S. marine over the death of a transgender Filipino outside a former U.S. Navy base, in a case that could test the close security ties between the two allies.	[[0.327,0.524,0.129,0.009,0.011]]	[0.327,0.524,0.129,0.009,0.011]	negative
371	The fate of North Carolina's new law aimed at restricting restroom use by transgender people could be determined in Virginia, where a school board has ordered a teenager to stay out of the boys' room.	[[0.084,0.634,0.23,0.042,0.009]]	[0.084,0.634,0.23,0.042,0.009]	negative
372	The actor, who plays a transgender woman in the musical “Southern Comfort” at the Public Theater, lives in West Orange, N.J.	[[0.058,0.278,0.372,0.241,0.051]]	[0.058,0.278,0.372,0.241,0.051]	neutral
373	Former North Dakota Gov. Allen Olson said Tuesday he "probably" considered lesbian, gay, bisexual and transgender people when he crafted a nondiscrimination policy for state employees 34 years ago.	[[0.234,0.584,0.148,0.019,0.016]]	[0.234,0.584,0.148,0.019,0.016]	negative
374	Senator Ted Cruz of Texas criticized Donald J. Trump's stance against a North Carolina law barring transgender people from bathrooms and locker rooms that do not match the gender on their birth certificates.	[[0.294,0.582,0.105,0.008,0.012]]	[0.294,0.582,0.105,0.008,0.012]	negative
375	Gay, lesbian and transgender characters are increasingly playing a larger role in the fast-evolving world of comic book narratives.	[[0.129,0.478,0.179,0.151,0.063]]	[0.129,0.478,0.179,0.151,0.063]	negative
376	The U.N. Human Rights Council on Friday appointed its first independent investigator to help protect homosexual and transgender people worldwide from violence and discrimination.	[[0.081,0.627,0.257,0.027,0.007]]	[0.081,0.627,0.257,0.027,0.007]	negative
377	Chalice, a rare transgender superhero, stars in Alters, a new comic book series about people whose anomalies empower them as heroes and villains.	[[0.001,0.001,0.013,0.756,0.229]]	[0.001,0.001,0.013,0.756,0.229]	positive
378	In Vermont, a lawyer who represents gay, lesbian, transgender or bisexual people affected by domestic violence marries a talent agent.	[[0.112,0.613,0.189,0.068,0.018]]	[0.112,0.613,0.189,0.068,0.018]	negative
379	North Carolina's largest city passed a law Monday allowing transgender people to choose public bathrooms that correspond to their gender identity, which the governor had called a threat to public safety and warned that the General Assembly may step in.	[[0.185,0.671,0.132,0.007,0.005]]	[0.185,0.671,0.132,0.007,0.005]	negative
380	Tens of thousands of people took to the streets of London on Saturday for an annual parade celebrating gay and transgender rights, with many expressing concerns as Britain gears up to part ways with the European Union after Thursday's referendum.	[[0.266,0.588,0.094,0.028,0.025]]	[0.266,0.588,0.094,0.028,0.025]	negative
381	She was one of the first transgender actresses to appear on a network TV show.	[[0.003,0.014,0.302,0.634,0.048]]	[0.003,0.014,0.302,0.634,0.048]	positive
382	Jeffrey Tambor says Maura Pfefferman, his transgender character in "Transparent," would be envious of the attention Caitlyn Jenner's getting.	[[0.165,0.665,0.153,0.011,0.006]]	[0.165,0.665,0.153,0.011,0.006]	negative
383	His comment came following the trending topic of so-called "bathroom bills," like the one passed in North Carolina, which prohibits transgender people from using bathrooms consistent with their gender identity.	[[0.15,0.611,0.206,0.024,0.009]]	[0.15,0.611,0.206,0.024,0.009]	negative
384	Defense Secretary Ash Carter has ordered a six-month study aimed at formally ending one of the last gender- or sexuality-based barriers to military service, saying the Pentagon's current regulations banning transgender individuals from serving in the military need to be examined.	[[0.208,0.565,0.155,0.046,0.026]]	[0.208,0.565,0.155,0.046,0.026]	negative
385	Doubts surfaced about an initial suspect in the August death of Islan Nettles, a transgender woman, after another man came forward to confess.	[[0.098,0.476,0.299,0.095,0.032]]	[0.098,0.476,0.299,0.095,0.032]	negative
386	The United States should join the dozen other nations that allow transgender people to serve in the armed forces, a commission led by a former U.S. surgeon general said in a report released Thursday that concludes there is no medical reason for the decades-old ban and calls on President Barack Obama to lift it.	[[0.14,0.655,0.164,0.03,0.01]]	[0.14,0.655,0.164,0.03,0.01]	negative
387	A Christian advocacy group has asked a western New York school district to stop letting a transgender student use the boys' locker rooms and restrooms, saying it violates other students' privacy.	[[0.139,0.567,0.222,0.054,0.018]]	[0.139,0.567,0.222,0.054,0.018]	negative
388	The co-owner of Pulse, the Orlando gay nightclub that became the scene of the worst mass shooting in U.S. history on Sunday, founded the club to honor her brother who died of AIDS and to support the lesbian, gay, bisexual and transgender community.	[[0.645,0.292,0.051,0.002,0.011]]	[0.645,0.292,0.051,0.002,0.011]	very negative
