id	context	predictions	aggregatedPredictions	category
316	10 P.M. (Cinemax) THE KIDS ARE ALL RIGHT (2010) The teenage children (Mia Wasikowska and Josh Hutcherson) conceived by a lesbian couple (above, from left, Annette Bening in her Oscar-nominated role and Julianne Moore), with the help of an anonymous sperm donor search for -- and find -- their biological father (Mark Ruffalo).	[[0.22,0.616,0.144,0.011,0.008]]	[0.22,0.616,0.144,0.011,0.008]	negative
317	A federal appeals court on Thursday upheld New Jersey's ban on counseling intended to change the sexual orientation of gay and lesbian children.	[[0.103,0.35,0.2,0.259,0.088]]	[0.103,0.35,0.2,0.259,0.088]	negative
318	After a blogger accused her of being a closeted lesbian, Li Yinhe, an advocate of freewheeling sexuality in China, announced that her partner of 17 years is a transgender man.	[[0.264,0.484,0.174,0.051,0.027]]	[0.264,0.484,0.174,0.051,0.027]	negative
319	A new study by Glaad finds only four significant lesbian, gay, bisexual and transgender characters in 43 action, science fiction and fantasy films.	[[0.128,0.534,0.244,0.073,0.021]]	[0.128,0.534,0.244,0.073,0.021]	negative
320	But did you also know that the phrase ''lipstick lesbian'' originated at Peanuts, a ''femme'' bar on Santa Monica Boulevard?	[[0.167,0.619,0.184,0.019,0.01]]	[0.167,0.619,0.184,0.019,0.01]	negative
321	A lesbian couple on Guam has filed a legal challenge to the territory's marriage laws after they were barred from submitting a license to wed, the second challenge to marriage laws in the five U.S. Pacific and Caribbean territories.	[[0.217,0.614,0.135,0.02,0.014]]	[0.217,0.614,0.135,0.02,0.014]	negative
322	But Kennedy's record on the issue could give encouragement to gay and lesbian couples.	[[0.076,0.614,0.253,0.047,0.01]]	[0.076,0.614,0.253,0.047,0.01]	negative
323	Pride House is believed to be the first house at the Olympics for gay and lesbian athletes and their friends and families and is seen as a new effort to tackle homophobia in sports.	[[0.064,0.121,0.115,0.436,0.265]]	[0.064,0.121,0.115,0.436,0.265]	positive
324	An organization that opposes same-sex marriage said on Monday that it would file a lawsuit against the State Senate, seeking to overturn the legalization of such marriages and to nullify the hundreds of gay and lesbian weddings that have taken place in New York State since the law took effect on Sunday.	[[0.245,0.52,0.168,0.042,0.026]]	[0.245,0.52,0.168,0.042,0.026]	negative
325	7:30 A.M. (Cinemax) THE KIDS ARE ALL RIGHT (2010) The teenage children (Mia Wasikowska and Josh Hutcherson) conceived by a lesbian couple (Annette Bening in an Oscar-nominated role, above left, and Julianne Moore, right) with the help of an anonymous sperm donor find their biological father (Mark Ruffalo).	[[0.179,0.643,0.146,0.019,0.013]]	[0.179,0.643,0.146,0.019,0.013]	negative
326	Gay-rights advocates are lashing out at the Kansas House's leading Democrat, saying he showed only tepid opposition to a bill protecting people who, based on their religious beliefs, discriminate against gays and lesbians.	[[0.224,0.588,0.151,0.021,0.015]]	[0.224,0.588,0.151,0.021,0.015]	negative
327	More than 1,000 gay, lesbian and transgender Cubans marched through Havana on Saturday, proudly displaying their truest selves for a day in a society where they still endure discrimination.	[[0.413,0.491,0.063,0.012,0.021]]	[0.413,0.491,0.063,0.012,0.021]	negative
328	The space, which will offer programs and hot lunches, is part of a $1.5 million expansion of services for older lesbian, gay, bisexual and transgender people.	[[0.178,0.594,0.175,0.034,0.02]]	[0.178,0.594,0.175,0.034,0.02]	negative
329	It comes only days after the British government followed up its recently launched charter to tackle homophobia and transphobia in sports by holding a reception for the lesbian, gay, bisexual and transgender community, hosted by Prime Minister David Cameron.	[[0.138,0.515,0.305,0.031,0.01]]	[0.138,0.515,0.305,0.031,0.01]	negative
330	The lesbian daughter of a flamboyant Hong Kong tycoon who publicly offered millions of dollars to any man who could woo her into marriage appealed to her father in an open letter published Wednesday to accept her for who she is.	[[0.128,0.65,0.164,0.041,0.016]]	[0.128,0.65,0.164,0.041,0.016]	negative
331	David Dean had already had one son through a network of lesbian and gay co-parents when he met Steve Lowinger.	[[0.089,0.668,0.21,0.026,0.006]]	[0.089,0.668,0.21,0.026,0.006]	negative
332	The owners of an upstate wedding venue who refused to host a lesbian wedding and were fined $13,000 for violating the state's anti-discrimination law had their appeal rejected by a state court on Thursday.	[[0.217,0.611,0.139,0.019,0.014]]	[0.217,0.611,0.139,0.019,0.014]	negative
333	In May, while he was still posing as Amina Arraf, a Syrian lesbian blogger risking her life to fight for democracy, Tom MacMaster, a graduate student living with his wife in Scotland, wrote to a successful lesbian author in the United States to ask her help in getting a book deal.	[[0.204,0.595,0.174,0.021,0.006]]	[0.204,0.595,0.174,0.021,0.006]	negative
334	And as a lesbian, she was unsure how her sexual orientation would be received.	[[0.069,0.646,0.205,0.07,0.011]]	[0.069,0.646,0.205,0.07,0.011]	negative
335	Zanele Muholi has spent her Saturdays photographing two sides of lesbian, gay, bisexual and transgender life in South Africa — joyous same-sex weddings, and the funerals of those murdered in hate.	[[0.134,0.497,0.203,0.116,0.049]]	[0.134,0.497,0.203,0.116,0.049]	negative
336	Inspired by the experience of coming out as a lesbian to her sorority sisters during her senior year, filmmaker Ky Dickens explores the Biblical passages used to condemn homosexuality in this informative yet entertaining documentary.	[[0.042,0.147,0.17,0.517,0.124]]	[0.042,0.147,0.17,0.517,0.124]	positive
337	This reality show about six lesbians in Los Angeles, beginning on Sunday on Showtime, is produced by one of the creators of “The L Word.”	[[0.036,0.358,0.547,0.053,0.006]]	[0.036,0.358,0.547,0.053,0.006]	neutral
338	A lesbian employee of St. Joseph’s Medical Center claimed that her spouse was entitled to the same medical coverage as the spouses of heterosexual employees.	[[0.186,0.655,0.121,0.022,0.016]]	[0.186,0.655,0.121,0.022,0.016]	negative
339	Progress towards giving lesbian, gay, bisexual and transgender (LGBT) people legal equality has been overshadowed by "brutal" and "grotesque" homophobic and transphobic violence which often goes unreported and unpunished, according to the United Nations.	[[0.312,0.501,0.163,0.013,0.011]]	[0.312,0.501,0.163,0.013,0.011]	negative
340	The project was initiated as an effort to better understand this generation of gay, lesbian, bisexual and transgender youths, and to explore its realities and expectations.	[[0.198,0.69,0.074,0.025,0.013]]	[0.198,0.69,0.074,0.025,0.013]	negative
341	Helen Mirren won her first Tony on Sunday for her role as Queen Elizabeth II in "The Audience," and the lesbian-coming of age story "Fun Home" nabbed the top acting prize for Michael Cerveris and best musical at the 69th Tony Awards.	[[0.001,0.001,0.01,0.61,0.379]]	[0.001,0.001,0.01,0.61,0.379]	positive
342	President Barack Obama, who established his bona fides as a gay and lesbian rights champion when he endorsed same-sex marriage, has steadily extended his administration's advocacy to the smallest and least accepted band of the LGBT rainbow: transgender Americans.	[[0.274,0.566,0.102,0.028,0.03]]	[0.274,0.566,0.102,0.028,0.03]	negative
343	Gay, lesbian and bisexual high school students are far more likely than their classmates to be raped or assaulted in a dating situation, according to the first national survey of its kind.	[[0.204,0.613,0.148,0.021,0.014]]	[0.204,0.613,0.148,0.021,0.014]	negative
344	Calling their hometown a "Second City in human rights," the mayor of Minneapolis told Chicago gays and lesbians during a visit Thursday that they should consider holding their marriages in his city rather than continue waiting for Illinois to legalize them.	[[0.222,0.555,0.176,0.029,0.017]]	[0.222,0.555,0.176,0.029,0.017]	negative
345	Jamie Clayton, a student in the Act Out class for gay, lesbian, bisexual and transgender students, talks about her life as a transgender woman.	[[0.234,0.651,0.101,0.007,0.007]]	[0.234,0.651,0.101,0.007,0.007]	negative
346	The Vatican did something it has never done before by giving a group of U.S. gay and lesbian Catholics VIP seats at Pope Francis' weekly general audience Wednesday.	[[0.124,0.669,0.184,0.015,0.007]]	[0.124,0.669,0.184,0.015,0.007]	negative
347	Ms. Müller based her project on the feminist T-shirt collection at the Lesbian Herstory Archives in Park Slope.	[[0.047,0.292,0.431,0.201,0.03]]	[0.047,0.292,0.431,0.201,0.03]	neutral
348	A look at artwork for a lesbian-themed “Romeo and Juliet” in Philadelphia.	[[0.035,0.22,0.452,0.258,0.035]]	[0.035,0.22,0.452,0.258,0.035]	neutral
349	In lieu of flowers donations may be made to SAGE, Services & Advocacy for Gay, Lesbian, Bisexual & Transgender Elders, at sageusa.org/donate.	[[0.127,0.608,0.213,0.039,0.011]]	[0.127,0.608,0.213,0.039,0.011]	negative
350	A central California school district settled a free speech lawsuit brought by a high school junior who was sent home for refusing to change out of a T-shirt that read, "Nobody Knows I'm a Lesbian."	[[0.122,0.573,0.272,0.022,0.011]]	[0.122,0.573,0.272,0.022,0.011]	negative
351	She was an advocate in the field of Aging and in Gay and Lesbian Aging in New York City and across the country.	[[0.043,0.241,0.522,0.166,0.028]]	[0.043,0.241,0.522,0.166,0.028]	neutral
352	The vote to lift a ban on gay men and lesbians serving openly in the military ratcheted up the pressure on Senate Republicans.	[[0.126,0.635,0.194,0.032,0.013]]	[0.126,0.635,0.194,0.032,0.013]	negative
353	According to the research the site pointed to, lesbians make about 6 percent more than heterosexual women when factors like race, education, profession, location and number of children are accounted for.	[[0.093,0.64,0.19,0.062,0.015]]	[0.093,0.64,0.19,0.062,0.015]	negative
354	The Gay and Lesbian Victory Fund is raising money, providing advice and endorsing candidates.	[[0.171,0.638,0.159,0.02,0.012]]	[0.171,0.638,0.159,0.02,0.012]	negative
355	Church of England priests will not be allowed to bless gay and lesbian weddings, or marry someone of the same sex themselves, according to new guidelines issued by the church, which is struggling to heal divides over homosexuality.	[[0.25,0.572,0.153,0.015,0.01]]	[0.25,0.572,0.153,0.015,0.01]	negative
356	Academy Award® winners Olympia Dukakis (Best Supporting Actress, Moonstruck, 1987) and Brenda Fricker (Best Supporting Actress, My Left Foot, 1989) star as a lesbian couple who escape from their nursing home and head up to Canada to get married and	[[0.297,0.658,0.017,0.014,0.014]]	[0.297,0.658,0.017,0.014,0.014]	negative
357	The United Nations Postal Administration on Thursday released six new postage stamps promoting equality for lesbian, gay, bisexual and transgender people.	[[0.173,0.657,0.145,0.015,0.01]]	[0.173,0.657,0.145,0.015,0.01]	negative
358	Wolfe Video, based in San Jose, has played a crucial role in making gay and lesbian films available in mainstream film venues.	[[0.02,0.066,0.26,0.545,0.109]]	[0.02,0.066,0.26,0.545,0.109]	positive
359	Older lesbian, gay and bisexual adults in California are more likely to suffer from chronic physical and mental health problems than their heterosexual counterparts, an analysis finds.	[[0.256,0.587,0.12,0.019,0.018]]	[0.256,0.587,0.12,0.019,0.018]	negative
360	A rabbi who is a lesbian urges the Metropolitan Opera to make a statement about treatment of gays in Russia.	[[0.144,0.625,0.159,0.049,0.022]]	[0.144,0.625,0.159,0.049,0.022]	negative
361	The NBA is moving its 2017 All-Star Game out of Charlotte, North Carolina, given its objections to a state law decried as discriminatory against the lesbian, gay, bisexual and transgender community, the league on Thursday.	[[0.355,0.504,0.112,0.013,0.015]]	[0.355,0.504,0.112,0.013,0.015]	negative
362	Arkansas Gov. Asa Hutchinson said Thursday he doesn't see an urgent need to expand workplace anti-discrimination protections for gay and lesbian state employees after lawmakers reworked a religious objections measure to address concerns it was discriminatory.	[[0.167,0.6,0.171,0.04,0.022]]	[0.167,0.6,0.171,0.04,0.022]	negative
363	An article in some editions on Nov. 6 about Sylvia's Place, a shelter in Manhattan that focuses on homeless young people who are lesbian, gay, bisexual or transgender, misstated the shelter's location in the Metropolitan Community Church building.	[[0.311,0.564,0.067,0.024,0.033]]	[0.311,0.564,0.067,0.024,0.033]	negative
