id	context	predictions	aggregatedPredictions	category
477	President Vladimir V. Putin said visitors to Sochi for the Olympic Games, including gay men and lesbians, could be &#8220;relaxed and calm,&#8221; but he defended a ban on &#8220;homosexual propaganda.	[[0.202,0.607,0.174,0.01,0.007]]	[0.202,0.607,0.174,0.01,0.007]	negative
478	Arkansas Gov. Asa Hutchinson on Monday said he believes the state's image benefited from the way a religious objections measure was reworked after an earlier version drew complaints that it was anti-gay.	[[0.132,0.651,0.141,0.052,0.023]]	[0.132,0.651,0.141,0.052,0.023]	negative
479	After being fired as director of the campus ministry, the Rev. Warren Hall revealed in an interview that he was gay, putting him at the center of a debate roiling the Catholic Church.	[[0.123,0.618,0.206,0.039,0.014]]	[0.123,0.618,0.206,0.039,0.014]	negative
480	Idaho lawmakers voted to halt a bill that would create protections for gay and lesbian people Thursday, siding with the concerns of religious freedom supporters.	[[0.177,0.617,0.164,0.025,0.016]]	[0.177,0.617,0.164,0.025,0.016]	negative
481	For her other son, also at Yale, Steven Petrow's ''Complete Gay and Lesbian Manners.''	[[0.045,0.338,0.396,0.195,0.025]]	[0.045,0.338,0.396,0.195,0.025]	neutral
482	Three gay Republicans running for Congress are featuring their significant others in campaign ads, a sign of how quickly views are changing on same-sex marriage.	[[0.184,0.649,0.148,0.011,0.009]]	[0.184,0.649,0.148,0.011,0.009]	negative
483	Firms are creating units to serve a variety of ethnic groups, races, genders and members of the lesbian, gay, bisexual and transgender communities.	[[0.144,0.535,0.256,0.046,0.019]]	[0.144,0.535,0.256,0.046,0.019]	negative
484	In a story Nov. 26 about evangelicals with gay children, The Associated Press erroneously reported a statement by the Rev. Al Mohler about same-sex attraction.	[[0.105,0.718,0.139,0.03,0.009]]	[0.105,0.718,0.139,0.03,0.009]	negative
485	Some small business owners already working to make their companies more welcoming to LGBT employees say the massacre at a gay dance club in Orlando gives them an impetus to make more changes.	[[0.087,0.637,0.251,0.019,0.006]]	[0.087,0.637,0.251,0.019,0.006]	negative
486	Gay-themed sporting events were once considered political statements and occasionally drew protests, but they have now become a seasonal staple, particularly in baseball.	[[0.107,0.586,0.273,0.025,0.009]]	[0.107,0.586,0.273,0.025,0.009]	negative
487	And for almost as many years, questions have swirled around like draining bathwater: Are these two men gay?	[[0.137,0.722,0.093,0.037,0.01]]	[0.137,0.722,0.093,0.037,0.01]	negative
488	Pope Francis issued a stern reminder of the Catholic Church's opposition to gay marriage on Friday as a fierce debate raged in Italy ahead of a vote that would give legal recognition to homosexual couples.	[[0.158,0.532,0.16,0.099,0.051]]	[0.158,0.532,0.16,0.099,0.051]	negative
489	— the judge, Vaughn R. Walker, is gay.	[[0.16,0.555,0.144,0.098,0.043]]	[0.16,0.555,0.144,0.098,0.043]	negative
490	"LGBT" has become a household term amid sweeping advances for gay rights, and yet the "B'' sometimes seems like an awkward fit.	[[0.324,0.529,0.127,0.009,0.011]]	[0.324,0.529,0.127,0.009,0.011]	negative
491	President Barack Obama mixed blunt messages to Kenya's leaders on gay rights, corruption and counterterrorism Saturday with warm reflections on his family ties to a nation that considers him a local son.	[[0.084,0.541,0.328,0.038,0.009]]	[0.084,0.541,0.328,0.038,0.009]	negative
492	The chief executive officer of a once-popular male escort website pleaded guilty on Friday to promoting prostitution in a federal case that prompted accusations of anti-gay bias.	[[0.123,0.709,0.147,0.015,0.006]]	[0.123,0.709,0.147,0.015,0.006]	negative
493	But Kennedy's record on the issue could give encouragement to gay and lesbian couples.	[[0.076,0.614,0.253,0.047,0.01]]	[0.076,0.614,0.253,0.047,0.01]	negative
494	The director of the Government Communications Headquarters said a ban on gays like Alan Turing had caused long-lasting psychological damage to many and also hurt the agency.	[[0.14,0.655,0.187,0.013,0.006]]	[0.14,0.655,0.187,0.013,0.006]	negative
495	Maurice Blanchard says anti-gay sentiment was rampant where he grew up in South Carolina.	[[0.173,0.634,0.167,0.016,0.011]]	[0.173,0.634,0.167,0.016,0.011]	negative
496	Pride House is believed to be the first house at the Olympics for gay and lesbian athletes and their friends and families and is seen as a new effort to tackle homophobia in sports.	[[0.064,0.121,0.115,0.436,0.265]]	[0.064,0.121,0.115,0.436,0.265]	positive
497	Italy's highest court has made it easier for gays to adopt a partner's biological child but the decision does not give long-sought automatic recognition to the families of same-sex couples.	[[0.06,0.474,0.404,0.054,0.008]]	[0.06,0.474,0.404,0.054,0.008]	negative
498	Some close to the San Francisco gay rights activist worry that the approach used by a group leasing his old shop is too mainstream for a place so sacred to the movement.	[[0.194,0.616,0.168,0.014,0.009]]	[0.194,0.616,0.168,0.014,0.009]	negative
499	An organization that opposes same-sex marriage said on Monday that it would file a lawsuit against the State Senate, seeking to overturn the legalization of such marriages and to nullify the hundreds of gay and lesbian weddings that have taken place in New York State since the law took effect on Sunday.	[[0.245,0.52,0.168,0.042,0.026]]	[0.245,0.52,0.168,0.042,0.026]	negative
500	Several hundred gay rights supporters gathered Wednesday outside a court in central China for the country's first same-sex marriage lawsuit, a landmark moment for gay rights in China.	[[0.232,0.603,0.137,0.014,0.013]]	[0.232,0.603,0.137,0.014,0.013]	negative
501	An urban middle class audience is giving films about gay male relationships enough box-office support for the trend to spread in India.	[[0.124,0.667,0.135,0.063,0.012]]	[0.124,0.667,0.135,0.063,0.012]	negative
502	It's the Truvada conundrum: A drug hailed as a lifesaver for many people infected by HIV is at the heart of a rancorous debate among gay men, AIDS activists and health professionals over its potential for protecting uninfected men who engage in gay sex without using condoms.	[[0.102,0.542,0.276,0.06,0.02]]	[0.102,0.542,0.276,0.06,0.02]	negative
503	The bullhorn used by Harvey Milk in his campaign for gay equality has become the focus of a dispute between its caretaker and a school named for Mr. Milk.	[[0.079,0.544,0.296,0.067,0.014]]	[0.079,0.544,0.296,0.067,0.014]	negative
504	To get a sense of which of these movies are worth another look, or a first one, ArtsBeat asked several notable figures to talk about the gay films that changed their lives.	[[0.072,0.427,0.215,0.227,0.058]]	[0.072,0.427,0.215,0.227,0.058]	negative
505	Gay-rights advocates are lashing out at the Kansas House's leading Democrat, saying he showed only tepid opposition to a bill protecting people who, based on their religious beliefs, discriminate against gays and lesbians.	[[0.224,0.588,0.151,0.021,0.015]]	[0.224,0.588,0.151,0.021,0.015]	negative
506	More than 1,000 gay, lesbian and transgender Cubans marched through Havana on Saturday, proudly displaying their truest selves for a day in a society where they still endure discrimination.	[[0.413,0.491,0.063,0.012,0.021]]	[0.413,0.491,0.063,0.012,0.021]	negative
507	And while supporters of the ban continue to warn of impending problems, advocates for open service are planning a host of celebratory events, ranging from book releases to film openings to gay service members going public with their identities.	[[0.189,0.712,0.072,0.019,0.008]]	[0.189,0.712,0.072,0.019,0.008]	negative
508	A group of startup investors and venture capitalists are asking U.S. Securities and Exchange Commission Chair Mary Jo White to ensure investment rights equality for gay couples.	[[0.182,0.637,0.146,0.022,0.013]]	[0.182,0.637,0.146,0.022,0.013]	negative
509	The space, which will offer programs and hot lunches, is part of a $1.5 million expansion of services for older lesbian, gay, bisexual and transgender people.	[[0.178,0.594,0.175,0.034,0.02]]	[0.178,0.594,0.175,0.034,0.02]	negative
510	Kentucky lawmakers have proposed two marriage license forms, one designed for gay couples and another for straight couples.	[[0.164,0.607,0.18,0.032,0.017]]	[0.164,0.607,0.18,0.032,0.017]	negative
511	It comes only days after the British government followed up its recently launched charter to tackle homophobia and transphobia in sports by holding a reception for the lesbian, gay, bisexual and transgender community, hosted by Prime Minister David Cameron.	[[0.138,0.515,0.305,0.031,0.01]]	[0.138,0.515,0.305,0.031,0.01]	negative
512	A new book about Samuel Steward, “Secret Historian” by Justin Spring, reveals a little-documented strand of gay life in the middle decades of the 20th century.	[[0.109,0.306,0.206,0.254,0.125]]	[0.109,0.306,0.206,0.254,0.125]	negative
513	David Dean had already had one son through a network of lesbian and gay co-parents when he met Steve Lowinger.	[[0.089,0.668,0.21,0.026,0.006]]	[0.089,0.668,0.21,0.026,0.006]	negative
514	A decision by a panel of federal judges to uphold anti-gay marriage laws in four states has created a split among the nation's appeals courts and made it very likely the Supreme Court will review the same-sex marriage issue.	[[0.06,0.28,0.373,0.245,0.042]]	[0.06,0.28,0.373,0.245,0.042]	neutral
515	A gay-friendly straight man asks what to do when ogled at the gym.	[[0.095,0.478,0.25,0.136,0.041]]	[0.095,0.478,0.25,0.136,0.041]	negative
516	At the core of his narrative, however, was a relatively novel element -- an affirmation of gay couples as parents.	[[0.078,0.728,0.163,0.026,0.005]]	[0.078,0.728,0.163,0.026,0.005]	negative
517	A gay rights activist and a psychiatrist respond to an Op-Ed essay.	[[0.147,0.684,0.12,0.029,0.02]]	[0.147,0.684,0.12,0.029,0.02]	negative
518	For the author Abdellah Ta&#239;a, a Moroccan, being gay has been a source of both torment and inspiration.	[[0.094,0.408,0.238,0.215,0.045]]	[0.094,0.408,0.238,0.215,0.045]	negative
519	Zanele Muholi has spent her Saturdays photographing two sides of lesbian, gay, bisexual and transgender life in South Africa — joyous same-sex weddings, and the funerals of those murdered in hate.	[[0.134,0.497,0.203,0.116,0.049]]	[0.134,0.497,0.203,0.116,0.049]	negative
520	Egypt's top prosecutor ordered Saturday seven men detained and physically examined over accusations of "debauchery," a charge often leveled at gays, after a video emerged of a same-sex wedding party, the state news agency reported.	[[0.037,0.108,0.127,0.542,0.185]]	[0.037,0.108,0.127,0.542,0.185]	positive
521	Thousands of Italians took to the streets on Saturday in support of gay civil unions as the battle over legal recognition for homosexual couples heats up ahead of a bill to be debated in  parliament.	[[0.139,0.644,0.176,0.027,0.013]]	[0.139,0.644,0.176,0.027,0.013]	negative
522	For 16 years, Ma Baoli hid his life as a gay man from his family.	[[0.113,0.658,0.133,0.076,0.02]]	[0.113,0.658,0.133,0.076,0.02]	negative
523	Breaking ranks with rulings from other federal courts, the 6th U.S. Circuit Court of Appeals panel in Ohio upheld gay marriage bans in four states, saying the courts aren't the right place to legalize gay marriage.	[[0.208,0.611,0.155,0.017,0.009]]	[0.208,0.611,0.155,0.017,0.009]	negative
524	A member of Russian President Vladimir Putin's ruling party tabled a draft law on Thursday to take children away from homosexual parents, adding to a raft of measures that rights activists say are undermining gay rights.	[[0.257,0.613,0.102,0.016,0.013]]	[0.257,0.613,0.102,0.016,0.013]	negative
525	President Barack Obama, who established his bona fides as a gay and lesbian rights champion when he endorsed same-sex marriage, has steadily extended his administration's advocacy to the smallest and least accepted band of the LGBT rainbow: transgender Americans.	[[0.274,0.566,0.102,0.028,0.03]]	[0.274,0.566,0.102,0.028,0.03]	negative
526	A South Carolina police chief who said the mayor fired her because she is gay returned to work on Monday after being reinstated by the town council.	[[0.091,0.604,0.25,0.042,0.013]]	[0.091,0.604,0.25,0.042,0.013]	negative
527	Gay, lesbian and bisexual high school students are far more likely than their classmates to be raped or assaulted in a dating situation, according to the first national survey of its kind.	[[0.204,0.613,0.148,0.021,0.014]]	[0.204,0.613,0.148,0.021,0.014]	negative
528	Calling their hometown a "Second City in human rights," the mayor of Minneapolis told Chicago gays and lesbians during a visit Thursday that they should consider holding their marriages in his city rather than continue waiting for Illinois to legalize them.	[[0.222,0.555,0.176,0.029,0.017]]	[0.222,0.555,0.176,0.029,0.017]	negative
